NRIC,PLATE,MOD8,MOD7,,,,table slot,mod 7,mod 8,,,,
81317,128828,5,5,,,,,,,,,,
61498,128829,2,3,,,,,,,,,,
58194,128830,2,3,,,,,,,,,,
56683,128831,3,4,,,,,,,,,,
90168,128832,0,1,,,,,,,,,,
11186,128833,2,0,,,,,,,,,,
79935,128834,7,2,,,,,,,,,,
31127,128835,7,5,,,,,,,,,,
13482,128836,2,0,,,,,,,,,,
99015,128837,7,0,,,,,,,,,,
34584,128838,0,4,,,,,,,,,,
57365,128839,5,0,,,,,,,,,,
54477,128840,5,3,,,,,,,,,,
88083,128841,3,2,,,,,,,,,,
96021,128842,5,2,,,,,,,,,,
83346,128843,2,4,,,,,,,,,,
31011,128844,3,1,,,,,,,,,,
76858,128845,2,5,,,,,,,,,,
26213,128846,5,5,,,,,,,,,,
78487,128847,7,3,,,,,,,,,,
36077,128848,5,6,,,,,,,,,,
38391,128849,7,3,,,,,,,,,,
66152,128850,0,2,,,,,,,,,,
63691,128851,3,5,,,,,,,,,,
91690,128852,2,4,,,,,,,,,,
82473,128853,1,6,,,,,,,,,,
59256,128854,0,1,,,,,,,,,,
39100,128855,4,5,,,,,,,,,,
41108,128856,4,4,,,,,,,,,,
82669,128857,5,6,,,,,,,,,,
70744,128858,0,2,,,,,,,,,,
43450,128859,2,1,,,,,,,,,,
65979,128860,3,4,,,,,,,,,,
17029,128861,5,5,,,,,,,,,,
30860,128862,4,4,,,,,,,,,,
22351,128863,7,0,,,,,,,,,,
95992,128864,0,1,,,,,,,,,,
96551,128865,7,0,,,,,,,,,,
63878,128866,6,3,,,,,,,,,,
71270,128867,6,3,,,,,,,,,,
95290,128868,2,6,,,,,,,,,,
51798,128869,6,5,,,,,,,,,,
34190,128870,6,2,,,,,,,,,,
64229,128871,5,4,,,,,,,,,,
10444,128872,4,0,,,,,,,,,,
91063,128873,7,0,,,,,,,,,,
16369,128874,1,3,,,,,,,,,,
33374,128875,6,5,,,,,,,,,,
65593,128876,1,3,,,,,,,,,,
85826,128877,2,6,,,,,,,,,,
10018,128878,2,1,,,,,,,,,,
10134,128879,6,5,,,,,,,,,,
62558,128880,6,6,,,,,,,,,,
35281,128881,1,1,,,,,,,,,,
22982,128882,6,1,,,,,,,,,,
39192,128883,0,6,,,,,,,,,,
13925,128884,5,2,,,,,,,,,,
49750,128885,6,1,,,,,,,,,,
28741,128886,5,6,,,,,,,,,,
56987,128887,3,0,,,,,,,,,,
34792,128888,0,2,,,,,,,,,,
53483,128889,3,3,,,,,,,,,,
41070,128890,6,1,,,,,,,,,,
77832,128891,0,6,,,,,,,,,,
37321,128892,1,4,,,,,,,,,,
79557,128893,5,2,,,,,,,,,,
66581,128894,5,4,,,,,,,,,,
77711,128895,7,4,,,,,,,,,,
52298,128896,2,1,,,,,,,,,,
66269,128897,5,0,,,,,,,,,,
97031,128898,7,4,,,,,,,,,,
42470,128899,6,1,,,,,,,,,,
56714,128900,2,0,,,,,,,,,,
29963,128901,3,3,,,,,,,,,,
72874,128902,2,4,,,,,,,,,,
18214,128903,6,0,,,,,,,,,,
32591,128904,7,6,,,,,,,,,,
74789,128905,5,1,,,,,,,,,,
18942,128906,6,0,,,,,,,,,,
56970,128907,2,4,,,,,,,,,,
69339,128908,3,4,,,,,,,,,,
42327,128909,7,5,,,,,,,,,,
25157,128910,5,6,,,,,,,,,,
37720,128911,0,4,,,,,,,,,,
90293,128912,5,0,,,,,,,,,,
29099,128913,3,0,,,,,,,,,,
33872,128914,0,6,,,,,,,,,,
70658,128915,2,0,,,,,,,,,,
26570,128916,2,5,,,,,,,,,,
19698,128917,2,0,,,,,,,,,,
42744,128918,0,2,,,,,,,,,,
19159,128919,7,0,,,,,,,,,,
29206,128920,6,2,,,,,,,,,,
75144,128921,0,6,,,,,,,,,,
13933,128922,5,3,,,,,,,,,,
79311,128923,7,1,,,,,,,,,,
86494,128924,6,2,,,,,,,,,,
64196,128925,4,6,,,,,,,,,,
17176,128926,0,5,,,,,,,,,,
16709,128927,5,0,,,,,,,,,,
79232,128928,0,6,,,,,,,,,,
11471,128929,7,5,,,,,,,,,,
31310,128930,6,6,,,,,,,,,,
31557,128931,5,1,,,,,,,,,,
35554,128932,2,1,,,,,,,,,,
26706,128933,2,1,,,,,,,,,,
54557,128934,5,6,,,,,,,,,,
11181,128935,5,2,,,,,,,,,,
61823,128936,7,6,,,,,,,,,,
47255,128937,7,5,,,,,,,,,,
48723,128938,3,3,,,,,,,,,,
63315,128939,3,0,,,,,,,,,,
31554,128940,2,5,,,,,,,,,,
29594,128941,2,5,,,,,,,,,,
15909,128942,5,5,,,,,,,,,,
24012,128943,4,2,,,,,,,,,,
66733,128944,5,2,,,,,,,,,,
95549,128945,5,6,,,,,,,,,,
17555,128946,3,6,,,,,,,,,,
29150,128947,6,2,,,,,,,,,,
64592,128948,0,3,,,,,,,,,,
19164,128949,4,5,,,,,,,,,,
93779,128950,3,0,,,,,,,,,,
94135,128951,7,6,,,,,,,,,,
28700,128952,4,0,,,,,,,,,,
29058,128953,2,1,,,,,,,,,,
76227,128954,3,4,,,,,,,,,,
73533,128955,5,5,,,,,,,,,,
55373,128956,5,3,,,,,,,,,,
37658,128957,2,5,,,,,,,,,,
18880,128958,0,1,,,,,,,,,,
91635,128959,3,5,,,,,,,,,,
47897,128960,1,3,,,,,,,,,,
16862,128961,6,6,,,,,,,,,,
66820,128962,4,5,,,,,,,,,,
46361,128963,1,0,,,,,,,,,,
65316,128964,4,6,,,,,,,,,,
18619,128965,3,6,,,,,,,,,,
32584,128966,0,6,,,,,,,,,,
10239,128967,7,5,,,,,,,,,,
39329,128968,1,3,,,,,,,,,,
17105,128969,1,4,,,,,,,,,,
97357,128970,5,1,,,,,,,,,,
64200,128971,0,3,,,,,,,,,,
46966,128972,6,3,,,,,,,,,,
71636,128973,4,5,,,,,,,,,,
92775,128974,7,4,,,,,,,,,,
36853,128975,5,5,,,,,,,,,,
96085,128976,5,3,,,,,,,,,,
45041,128977,1,3,,,,,,,,,,
19643,128978,3,1,,,,,,,,,,
74592,128979,0,0,,,,,,,,,,
84403,128980,3,4,,,,,,,,,,
97695,128981,7,3,,,,,,,,,,
35842,128982,2,2,,,,,,,,,,
21903,128983,7,0,,,,,,,,,,
77371,128984,3,0,,,,,,,,,,
52029,128985,5,5,,,,,,,,,,
67951,128986,7,2,,,,,,,,,,
51275,128987,3,0,,,,,,,,,,
30379,128988,3,6,,,,,,,,,,
27509,128989,5,6,,,,,,,,,,
58481,128990,1,3,,,,,,,,,,
42326,128991,6,4,,,,,,,,,,
90875,128992,3,1,,,,,,,,,,
59779,128993,3,6,,,,,,,,,,
11038,128994,6,6,,,,,,,,,,
32124,128995,4,1,,,,,,,,,,
33254,128996,6,4,,,,,,,,,,
24010,128997,2,0,,,,,,,,,,
88136,128998,0,6,,,,,,,,,,
22465,128999,1,2,,,,,,,,,,
48368,129000,0,5,,,,,,,,,,
29353,129001,1,2,,,,,,,,,,
97181,129002,5,0,,,,,,,,,,
13470,129003,6,2,,,,,,,,,,
89116,129004,4,6,,,,,,,,,,
45688,129005,0,6,,,,,,,,,,
44295,129006,7,6,,,,,,,,,,
42190,129007,6,1,,,,,,,,,,
42997,129008,5,3,,,,,,,,,,
98170,129009,2,2,,,,,,,,,,
46715,129010,3,4,,,,,,,,,,
57026,129011,2,4,,,,,,,,,,
23876,129012,4,6,,,,,,,,,,
69870,129013,6,3,,,,,,,,,,
55789,129014,5,6,,,,,,,,,,
33522,129015,2,6,,,,,,,,,,
26677,129016,5,0,,,,,,,,,,
74129,129017,1,6,,,,,,,,,,
13914,129018,2,5,,,,,,,,,,
33292,129019,4,0,,,,,,,,,,
78891,129020,3,1,,,,,,,,,,
82160,129021,0,1,,,,,,,,,,
25099,129022,3,4,,,,,,,,,,
37645,129023,5,6,,,,,,,,,,
76515,129024,3,5,,,,,,,,,,
73419,129025,3,3,,,,,,,,,,
52264,129026,0,2,,,,,,,,,,
14529,129027,1,4,,,,,,,,,,
48906,129028,2,4,,,,,,,,,,
21418,129029,2,5,,,,,,,,,,
88913,129030,1,6,,,,,,,,,,
92141,129031,5,0,,,,,,,,,,
62187,129032,3,6,,,,,,,,,,
70595,129033,3,0,,,,,,,,,,
36743,129034,7,0,,,,,,,,,,
35223,129035,7,6,,,,,,,,,,
55512,129036,0,2,,,,,,,,,,
59278,129037,6,2,,,,,,,,,,
91714,129038,2,0,,,,,,,,,,
51720,129039,0,4,,,,,,,,,,
63899,129040,3,3,,,,,,,,,,
68940,129041,4,4,,,,,,,,,,
52367,129042,7,0,,,,,,,,,,
17557,129043,5,1,,,,,,,,,,
58154,129044,2,5,,,,,,,,,,
35156,129045,4,2,,,,,,,,,,
52819,129046,3,4,,,,,,,,,,
89129,129047,1,5,,,,,,,,,,
35503,129048,7,6,,,,,,,,,,
56881,129049,1,6,,,,,,,,,,
61761,129050,1,0,,,,,,,,,,
24273,129051,1,4,,,,,,,,,,
86383,129052,7,3,,,,,,,,,,
22875,129053,3,6,,,,,,,,,,
17062,129054,6,3,,,,,,,,,,
12870,129055,6,4,,,,,,,,,,
18618,129056,2,5,,,,,,,,,,
43403,129057,3,3,,,,,,,,,,
70029,129058,5,1,,,,,,,,,,
47552,129059,0,1,,,,,,,,,,
59811,129060,3,3,,,,,,,,,,
96852,129061,4,0,,,,,,,,,,
82995,129062,3,3,,,,,,,,,,
31321,129063,1,3,,,,,,,,,,
57373,129064,5,1,,,,,,,,,,
20837,129065,5,5,,,,,,,,,,
41874,129066,2,0,,,,,,,,,,
83095,129067,7,5,,,,,,,,,,
28818,129068,2,6,,,,,,,,,,
12861,129069,5,2,,,,,,,,,,
87280,129070,0,4,,,,,,,,,,
32992,129071,0,1,,,,,,,,,,
65189,129072,5,5,,,,,,,,,,
67421,129073,5,4,,,,,,,,,,
63736,129074,0,1,,,,,,,,,,
41255,129075,7,4,,,,,,,,,,
79754,129076,2,3,,,,,,,,,,
10002,129077,2,6,,,,,,,,,,
35690,129078,2,4,,,,,,,,,,
92170,129079,2,1,,,,,,,,,,
64726,129080,6,4,,,,,,,,,,
64874,129081,2,5,,,,,,,,,,
70951,129082,7,6,,,,,,,,,,
64610,129083,2,0,,,,,,,,,,
58326,129084,6,2,,,,,,,,,,
60511,129085,7,3,,,,,,,,,,
47579,129086,3,0,,,,,,,,,,
40361,129087,1,6,,,,,,,,,,
75562,129088,2,4,,,,,,,,,,
67098,129089,2,3,,,,,,,,,,
62999,129090,7,6,,,,,,,,,,
55616,129091,0,1,,,,,,,,,,
16352,129092,0,0,,,,,,,,,,
98913,129093,1,3,,,,,,,,,,
40724,129094,4,5,,,,,,,,,,
99166,129095,6,4,,,,,,,,,,
98902,129096,6,6,,,,,,,,,,
99663,129097,7,4,,,,,,,,,,
76082,129098,2,6,,,,,,,,,,
22578,129099,2,3,,,,,,,,,,
84610,129100,2,1,,,,,,,,,,
41268,129101,4,3,,,,,,,,,,
57182,129102,6,6,,,,,,,,,,
94180,129103,4,2,,,,,,,,,,
40319,129104,7,6,,,,,,,,,,
77206,129105,6,3,,,,,,,,,,
12517,129106,5,1,,,,,,,,,,
88627,129107,3,0,,,,,,,,,,
97490,129108,2,1,,,,,,,,,,
99362,129109,2,4,,,,,,,,,,
58256,129110,0,2,,,,,,,,,,
85533,129111,5,0,,,,,,,,,,
85592,129112,0,3,,,,,,,,,,
35001,129113,1,1,,,,,,,,,,
28088,129114,0,4,,,,,,,,,,
67539,129115,3,3,,,,,,,,,,
25225,129116,1,4,,,,,,,,,,
87209,129117,1,3,,,,,,,,,,
68775,129118,7,0,,,,,,,,,,
96759,129119,7,5,,,,,,,,,,
74629,129120,5,2,,,,,,,,,,
92797,129121,5,5,,,,,,,,,,
50267,129122,3,0,,,,,,,,,,
26925,129123,5,3,,,,,,,,,,
27814,129124,6,3,,,,,,,,,,
86746,129125,2,2,,,,,,,,,,
23027,129126,3,4,,,,,,,,,,
68869,129127,5,3,,,,,,,,,,
43992,129128,0,4,,,,,,,,,,
88173,129129,5,1,,,,,,,,,,
22206,129130,6,2,,,,,,,,,,
39286,129131,6,2,,,,,,,,,,
76023,129132,7,3,,,,,,,,,,
96634,129133,2,6,,,,,,,,,,
78046,129134,6,3,,,,,,,,,,
14172,129135,4,4,,,,,,,,,,
24114,129136,2,6,,,,,,,,,,
13795,129137,3,5,,,,,,,,,,
75451,129138,3,5,,,,,,,,,,
12534,129139,6,4,,,,,,,,,,
73335,129140,7,3,,,,,,,,,,
80306,129141,2,2,,,,,,,,,,
62280,129142,0,1,,,,,,,,,,
84659,129143,3,1,,,,,,,,,,
19926,129144,6,4,,,,,,,,,,
84177,129145,1,2,,,,,,,,,,
72275,129146,3,0,,,,,,,,,,
42947,129147,3,2,,,,,,,,,,
59892,129148,4,0,,,,,,,,,,
69807,129149,7,3,,,,,,,,,,
89043,129150,3,3,,,,,,,,,,
89952,129151,0,2,,,,,,,,,,
95110,129152,6,1,,,,,,,,,,
82716,129153,4,4,,,,,,,,,,
25743,129154,7,4,,,,,,,,,,
28373,129155,5,2,,,,,,,,,,
19044,129156,4,4,,,,,,,,,,
80661,129157,5,0,,,,,,,,,,
75574,129158,6,2,,,,,,,,,,
33471,129159,7,4,,,,,,,,,,
64309,129160,5,0,,,,,,,,,,
58566,129161,6,4,,,,,,,,,,
48727,129162,7,0,,,,,,,,,,
53539,129163,3,3,,,,,,,,,,
94364,129164,4,4,,,,,,,,,,
12877,129165,5,4,,,,,,,,,,
83115,129166,3,4,,,,,,,,,,
64488,129167,0,4,,,,,,,,,,
18118,129168,6,2,,,,,,,,,,
17399,129169,7,4,,,,,,,,,,
94285,129170,5,2,,,,,,,,,,
49487,129171,7,4,,,,,,,,,,
65197,129172,5,6,,,,,,,,,,
22978,129173,2,4,,,,,,,,,,
29234,129174,2,2,,,,,,,,,,
71007,129175,7,6,,,,,,,,,,
60927,129176,7,6,,,,,,,,,,
54579,129177,3,0,,,,,,,,,,
32695,129178,7,5,,,,,,,,,,
65097,129179,1,4,,,,,,,,,,
18920,129180,0,6,,,,,,,,,,
24393,129181,1,5,,,,,,,,,,
99062,129182,6,5,,,,,,,,,,
71534,129183,6,1,,,,,,,,,,
45524,129184,4,3,,,,,,,,,,
86320,129185,0,3,,,,,,,,,,
29635,129186,3,4,,,,,,,,,,
82650,129187,2,1,,,,,,,,,,
98296,129188,0,2,,,,,,,,,,
95910,129189,6,3,,,,,,,,,,
97872,129190,0,5,,,,,,,,,,
61178,129191,2,5,,,,,,,,,,
67659,129192,3,4,,,,,,,,,,
51749,129193,5,5,,,,,,,,,,
68614,129194,6,0,,,,,,,,,,
46805,129195,5,3,,,,,,,,,,
35124,129196,4,5,,,,,,,,,,
22478,129197,6,1,,,,,,,,,,
10550,129198,6,1,,,,,,,,,,
40037,129199,5,4,,,,,,,,,,
69732,129200,4,5,,,,,,,,,,
82480,129201,0,6,,,,,,,,,,
54134,129202,6,3,,,,,,,,,,
25310,129203,6,5,,,,,,,,,,
58634,129204,2,2,,,,,,,,,,
92381,129205,5,2,,,,,,,,,,
14341,129206,5,5,,,,,,,,,,
31176,129207,0,5,,,,,,,,,,
74900,129208,4,0,,,,,,,,,,
39841,129209,1,4,,,,,,,,,,
24658,129210,2,4,,,,,,,,,,
43950,129211,6,4,,,,,,,,,,
57642,129212,2,4,,,,,,,,,,
39418,129213,2,1,,,,,,,,,,
47606,129214,6,6,,,,,,,,,,
48470,129215,6,2,,,,,,,,,,
51095,129216,7,2,,,,,,,,,,
45457,129217,1,6,,,,,,,,,,
25782,129218,6,1,,,,,,,,,,
63940,129219,4,2,,,,,,,,,,
17895,129220,7,3,,,,,,,,,,
91113,129221,1,1,,,,,,,,,,
46526,129222,6,4,,,,,,,,,,
54031,129223,7,5,,,,,,,,,,
63729,129224,1,1,,,,,,,,,,
35046,129225,6,4,,,,,,,,,,
51484,129226,4,6,,,,,,,,,,
40475,129227,3,1,,,,,,,,,,
97397,129228,5,6,,,,,,,,,,
78762,129229,2,5,,,,,,,,,,
61707,129230,3,2,,,,,,,,,,
38253,129231,5,5,,,,,,,,,,
60850,129232,2,6,,,,,,,,,,
53585,129233,1,0,,,,,,,,,,
23384,129234,0,4,,,,,,,,,,
63988,129235,4,1,,,,,,,,,,
21238,129236,6,0,,,,,,,,,,
20873,129237,1,6,,,,,,,,,,
18570,129238,2,6,,,,,,,,,,
76447,129239,7,0,,,,,,,,,,
11150,129240,6,6,,,,,,,,,,
11802,129241,2,0,,,,,,,,,,
67643,129242,3,2,,,,,,,,,,
13906,129243,2,4,,,,,,,,,,
59886,129244,6,1,,,,,,,,,,
86474,129245,2,3,,,,,,,,,,
30105,129246,1,5,,,,,,,,,,
35394,129247,2,2,,,,,,,,,,
57748,129248,4,5,,,,,,,,,,
25852,129249,4,1,,,,,,,,,,
66935,129250,7,1,,,,,,,,,,
10697,129251,1,1,,,,,,,,,,
72533,129252,5,6,,,,,,,,,,
48051,129253,3,3,,,,,,,,,,
93102,129254,6,2,,,,,,,,,,
43678,129255,6,5,,,,,,,,,,
14929,129256,1,5,,,,,,,,,,
54406,129257,6,2,,,,,,,,,,
78504,129258,0,6,,,,,,,,,,
69845,129259,5,6,,,,,,,,,,
26568,129260,0,3,,,,,,,,,,
49293,129261,5,6,,,,,,,,,,
28229,129262,5,5,,,,,,,,,,
26983,129263,7,5,,,,,,,,,,
63896,129264,0,0,,,,,,,,,,
39880,129265,0,1,,,,,,,,,,
27638,129266,6,2,,,,,,,,,,
96715,129267,3,3,,,,,,,,,,
48910,129268,6,1,,,,,,,,,,
17361,129269,1,1,,,,,,,,,,
27347,129270,3,5,,,,,,,,,,
80312,129271,0,1,,,,,,,,,,
94241,129272,1,0,,,,,,,,,,
23198,129273,6,0,,,,,,,,,,
54404,129274,4,0,,,,,,,,,,
33873,129275,1,0,,,,,,,,,,
53219,129276,3,5,,,,,,,,,,
48818,129277,2,0,,,,,,,,,,
48176,129278,0,2,,,,,,,,,,
63057,129279,1,1,,,,,,,,,,
29060,129280,4,3,,,,,,,,,,
65769,129281,1,4,,,,,,,,,,
40358,129282,6,3,,,,,,,,,,
33950,129283,6,0,,,,,,,,,,
93629,129284,5,4,,,,,,,,,,
20667,129285,3,3,,,,,,,,,,
96404,129286,4,0,,,,,,,,,,
63564,129287,4,4,,,,,,,,,,
98401,129288,1,2,,,,,,,,,,
70083,129289,3,6,,,,,,,,,,
18523,129290,3,1,,,,,,,,,,
67274,129291,2,4,,,,,,,,,,
72560,129292,0,5,,,,,,,,,,
70329,129293,1,0,,,,,,,,,,
56839,129294,7,6,,,,,,,,,,
81105,129295,1,3,,,,,,,,,,
94024,129296,0,0,,,,,,,,,,
48746,129297,2,5,,,,,,,,,,
95996,129298,4,5,,,,,,,,,,
28863,129299,7,2,,,,,,,,,,
60969,129300,1,6,,,,,,,,,,
52851,129301,3,1,,,,,,,,,,
41299,129302,3,6,,,,,,,,,,
83036,129303,4,2,,,,,,,,,,
76548,129304,4,3,,,,,,,,,,
76315,129305,3,1,,,,,,,,,,
38429,129306,5,6,,,,,,,,,,
78262,129307,6,2,,,,,,,,,,
16030,129308,6,0,,,,,,,,,,
78752,129309,0,2,,,,,,,,,,
60456,129310,0,4,,,,,,,,,,
12169,129311,1,3,,,,,,,,,,
98770,129312,2,0,,,,,,,,,,
33099,129313,3,3,,,,,,,,,,
24159,129314,7,2,,,,,,,,,,
18837,129315,5,0,,,,,,,,,,
55277,129316,5,5,,,,,,,,,,
61326,129317,6,6,,,,,,,,,,
13562,129318,2,3,,,,,,,,,,
43093,129319,5,1,,,,,,,,,,
99827,129320,3,0,,,,,,,,,,
41408,129321,0,3,,,,,,,,,,
74770,129322,2,3,,,,,,,,,,
25499,129323,3,5,,,,,,,,,,
66398,129324,6,3,,,,,,,,,,
42116,129325,4,4,,,,,,,,,,
56355,129326,3,5,,,,,,,,,,
14230,129327,6,6,,,,,,,,,,
73165,129328,5,1,,,,,,,,,,
11514,129329,2,6,,,,,,,,,,
33394,129330,2,4,,,,,,,,,,
85588,129331,4,6,,,,,,,,,,
79353,129332,1,1,,,,,,,,,,
29106,129333,2,0,,,,,,,,,,
71834,129334,2,0,,,,,,,,,,
43862,129335,6,0,,,,,,,,,,
58680,129336,0,6,,,,,,,,,,
51626,129337,2,1,,,,,,,,,,
81543,129338,7,0,,,,,,,,,,
27961,129339,1,3,,,,,,,,,,
19018,129340,2,6,,,,,,,,,,
15052,129341,4,2,,,,,,,,,,
87247,129342,7,6,,,,,,,,,,
79373,129343,5,0,,,,,,,,,,
34147,129344,3,1,,,,,,,,,,
11451,129345,3,6,,,,,,,,,,
64886,129346,6,3,,,,,,,,,,
47207,129347,7,6,,,,,,,,,,
81586,129348,2,1,,,,,,,,,,
71785,129349,1,0,,,,,,,,,,
56605,129350,5,3,,,,,,,,,,
64824,129351,0,4,,,,,,,,,,
22066,129352,2,2,,,,,,,,,,
71683,129353,3,3,,,,,,,,,,
67233,129354,1,5,,,,,,,,,,
70205,129355,5,2,,,,,,,,,,
43933,129356,5,1,,,,,,,,,,
49057,129357,1,1,,,,,,,,,,
41765,129358,5,3,,,,,,,,,,
40119,129359,7,2,,,,,,,,,,
19482,129360,2,1,,,,,,,,,,
41869,129361,5,2,,,,,,,,,,
46572,129362,4,1,,,,,,,,,,
28605,129363,5,3,,,,,,,,,,
27323,129364,3,2,,,,,,,,,,
72318,129365,6,1,,,,,,,,,,
35551,129366,7,5,,,,,,,,,,
12468,129367,4,1,,,,,,,,,,
93232,129368,0,6,,,,,,,,,,
67159,129369,7,1,,,,,,,,,,
29986,129370,2,5,,,,,,,,,,
69016,129371,0,3,,,,,,,,,,
15751,129372,7,1,,,,,,,,,,
50258,129373,2,5,,,,,,,,,,
17908,129374,4,2,,,,,,,,,,
18290,129375,2,6,,,,,,,,,,
73542,129376,6,0,,,,,,,,,,
89362,129377,2,0,,,,,,,,,,
31602,129378,2,4,,,,,,,,,,
47480,129379,0,6,,,,,,,,,,
94879,129380,7,1,,,,,,,,,,
52688,129381,0,6,,,,,,,,,,
84673,129382,1,1,,,,,,,,,,
68355,129383,3,0,,,,,,,,,,
73659,129384,3,5,,,,,,,,,,
76205,129385,5,3,,,,,,,,,,
42713,129386,1,6,,,,,,,,,,
85565,129387,5,4,,,,,,,,,,
48874,129388,2,0,,,,,,,,,,
33889,129389,1,2,,,,,,,,,,
19838,129390,6,0,,,,,,,,,,
15615,129391,7,5,,,,,,,,,,
48633,129392,1,4,,,,,,,,,,
42067,129393,3,4,,,,,,,,,,
67605,129394,5,6,,,,,,,,,,
74796,129395,4,1,,,,,,,,,,
13565,129396,5,6,,,,,,,,,,
85534,129397,6,1,,,,,,,,,,
96542,129398,6,5,,,,,,,,,,
14673,129399,1,1,,,,,,,,,,
42329,129400,1,0,,,,,,,,,,
42310,129401,6,2,,,,,,,,,,
52437,129402,5,0,,,,,,,,,,
39148,129403,4,4,,,,,,,,,,
30507,129404,3,1,,,,,,,,,,
67620,129405,4,0,,,,,,,,,,
99169,129406,1,0,,,,,,,,,,
57727,129407,7,5,,,,,,,,,,
82113,129408,1,3,,,,,,,,,,
82864,129409,0,5,,,,,,,,,,
86368,129410,0,2,,,,,,,,,,
11723,129411,3,5,,,,,,,,,,
70363,129412,3,6,,,,,,,,,,
58066,129413,2,1,,,,,,,,,,
79875,129414,3,5,,,,,,,,,,
92373,129415,5,1,,,,,,,,,,
98680,129416,0,1,,,,,,,,,,
90166,129417,6,6,,,,,,,,,,
44739,129418,3,2,,,,,,,,,,
95254,129419,6,5,,,,,,,,,,
46122,129420,2,6,,,,,,,,,,
33314,129421,2,1,,,,,,,,,,
82024,129422,0,5,,,,,,,,,,
22633,129423,1,2,,,,,,,,,,
96124,129424,4,0,,,,,,,,,,
44371,129425,3,5,,,,,,,,,,
29763,129426,3,6,,,,,,,,,,
96567,129427,7,2,,,,,,,,,,
22372,129428,4,0,,,,,,,,,,
70953,129429,1,1,,,,,,,,,,
32059,129430,3,6,,,,,,,,,,
48561,129431,1,2,,,,,,,,,,
22294,129432,6,6,,,,,,,,,,
76209,129433,1,0,,,,,,,,,,
73512,129434,0,5,,,,,,,,,,
91866,129435,2,5,,,,,,,,,,
67030,129436,6,5,,,,,,,,,,
93111,129437,7,4,,,,,,,,,,
21967,129438,7,1,,,,,,,,,,
31130,129439,2,1,,,,,,,,,,
26724,129440,4,5,,,,,,,,,,
39003,129441,3,6,,,,,,,,,,
39639,129442,7,5,,,,,,,,,,
35449,129443,1,1,,,,,,,,,,
47651,129444,3,2,,,,,,,,,,
97527,129445,7,3,,,,,,,,,,
23372,129446,4,6,,,,,,,,,,
84855,129447,7,1,,,,,,,,,,
27014,129448,6,1,,,,,,,,,,
92448,129449,0,6,,,,,,,,,,
66194,129450,2,2,,,,,,,,,,
71976,129451,0,2,,,,,,,,,,
52896,129452,0,4,,,,,,,,,,
32722,129453,2,4,,,,,,,,,,
10185,129454,1,0,,,,,,,,,,
60430,129455,6,6,,,,,,,,,,
38538,129456,2,3,,,,,,,,,,
85651,129457,3,6,,,,,,,,,,
43833,129458,1,6,,,,,,,,,,
61462,129459,6,2,,,,,,,,,,
38369,129460,1,2,,,,,,,,,,
18362,129461,2,1,,,,,,,,,,
22442,129462,2,0,,,,,,,,,,
94831,129463,7,2,,,,,,,,,,
59352,129464,0,6,,,,,,,,,,
92958,129465,6,5,,,,,,,,,,
94193,129466,1,1,,,,,,,,,,
60934,129467,6,6,,,,,,,,,,
20907,129468,3,5,,,,,,,,,,
51096,129469,0,3,,,,,,,,,,
60391,129470,7,2,,,,,,,,,,
28600,129471,0,5,,,,,,,,,,
42104,129472,0,6,,,,,,,,,,
30585,129473,1,2,,,,,,,,,,
23032,129474,0,2,,,,,,,,,,
20203,129475,3,1,,,,,,,,,,
54213,129476,5,5,,,,,,,,,,
90535,129477,7,4,,,,,,,,,,
78882,129478,2,6,,,,,,,,,,
84549,129479,5,3,,,,,,,,,,
59650,129480,2,3,,,,,,,,,,
32729,129481,1,4,,,,,,,,,,
84966,129482,6,0,,,,,,,,,,
72951,129483,7,4,,,,,,,,,,
13703,129484,7,4,,,,,,,,,,
85726,129485,6,4,,,,,,,,,,
37494,129486,6,2,,,,,,,,,,
39705,129487,1,1,,,,,,,,,,
88176,129488,0,4,,,,,,,,,,
74138,129489,2,1,,,,,,,,,,
22153,129490,1,5,,,,,,,,,,
39422,129491,6,5,,,,,,,,,,
54072,129492,0,4,,,,,,,,,,
89863,129493,7,4,,,,,,,,,,
73344,129494,0,5,,,,,,,,,,
18805,129495,5,3,,,,,,,,,,
21849,129496,1,2,,,,,,,,,,
39371,129497,3,3,,,,,,,,,,
72244,129498,4,4,,,,,,,,,,
49618,129499,2,2,,,,,,,,,,
45307,129500,3,3,,,,,,,,,,
69762,129501,2,0,,,,,,,,,,
21318,129502,6,3,,,,,,,,,,
59581,129503,5,4,,,,,,,,,,
29372,129504,4,0,,,,,,,,,,
10096,129505,0,2,,,,,,,,,,
98597,129506,5,2,,,,,,,,,,
88026,129507,2,1,,,,,,,,,,
89857,129508,1,5,,,,,,,,,,
55654,129509,6,4,,,,,,,,,,
92467,129510,3,4,,,,,,,,,,
89667,129511,3,4,,,,,,,,,,
89414,129512,6,3,,,,,,,,,,
50105,129513,1,6,,,,,,,,,,
34073,129514,1,4,,,,,,,,,,
75890,129515,2,3,,,,,,,,,,
68710,129516,6,5,,,,,,,,,,
96335,129517,7,1,,,,,,,,,,
40878,129518,6,5,,,,,,,,,,
57564,129519,4,3,,,,,,,,,,
68496,129520,0,1,,,,,,,,,,
38320,129521,0,2,,,,,,,,,,
32377,129522,1,2,,,,,,,,,,
48476,129523,4,1,,,,,,,,,,
34361,129524,1,5,,,,,,,,,,
