NRIC,PLATE,mod 7,mod 8,,,,,,,,,
8320900,802776,0,4,,,,,,,,,
524128,7378553,3,0,,,,,,,,,
990528,2517031,0,0,,,,,,,,,
1554512,5666695,1,0,,,,,,,,,
8982876,9650737,0,4,,,,,,,,,
1236044,4344138,5,4,,,,,,,,,
5058872,3193457,0,0,,,,,,,,,
4717292,191998,6,4,,,,,,,,,
1164704,1188374,2,0,,,,,,,,,
2663548,7890479,6,4,,,,,,,,,
8386236,2500168,5,4,,,,,,,,,
8670320,3328875,1,0,,,,,,,,,
4662296,8156545,2,0,,,,,,,,,
4202396,9676816,2,4,,,,,,,,,
8923292,3504195,0,4,,,,,,,,,
77656,1510579,5,0,,,,,,,,,
9975212,2065153,2,4,,,,,,,,,
28784,4588247,0,0,,,,,,,,,
3894356,9252080,4,4,,,,,,,,,
4694080,5441725,6,0,,,,,,,,,
3639596,337018,2,4,,,,,,,,,
1813224,3525354,0,0,,,,,,,,,
6910096,5165572,4,0,,,,,,,,,
5343864,2820109,1,0,,,,,,,,,
9861192,8686194,5,0,,,,,,,,,
1235728,1468497,4,0,,,,,,,,,
2342588,8504933,3,4,,,,,,,,,
9739680,6857442,6,0,,,,,,,,,
2635984,249611,1,0,,,,,,,,,
8549460,9962176,3,4,,,,,,,,,
1289040,753662,4,0,,,,,,,,,
6250612,8727395,4,4,,,,,,,,,
1364776,3606027,0,0,,,,,,,,,
134512,768623,0,0,,,,,,,,,
1064380,338351,2,4,,,,,,,,,
6419996,3955464,2,4,,,,,,,,,
3160316,3378441,5,4,,,,,,,,,
7343336,5188011,0,0,,,,,,,,,
2603680,8169557,2,0,,,,,,,,,
469072,5999980,2,0,,,,,,,,,
6762224,1596282,0,0,,,,,,,,,
8135748,209638,5,4,,,,,,,,,
6210460,842461,4,4,,,,,,,,,
9590832,1548113,6,0,,,,,,,,,
6472232,3385482,4,0,,,,,,,,,
2602416,6970939,5,0,,,,,,,,,
6708728,6033151,5,0,,,,,,,,,
7753912,4594987,5,0,,,,,,,,,
9065544,9363814,5,0,,,,,,,,,
3669216,784035,5,0,,,,,,,,,
9030320,5940910,5,0,,,,,,,,,
748172,4450972,5,4,,,,,,,,,
852032,3540735,6,0,,,,,,,,,
9878064,8951313,0,0,,,,,,,,,
9781580,4170812,4,4,,,,,,,,,
2415396,7987722,4,4,,,,,,,,,
7487264,8245672,1,0,,,,,,,,,
7928176,9298529,4,0,,,,,,,,,
1853048,8121434,1,0,,,,,,,,,
2611104,4827490,6,0,,,,,,,,,
2967252,7260854,1,4,,,,,,,,,
7437136,9136171,0,0,,,,,,,,,
1731304,6039917,1,0,,,,,,,,,
8391252,2647106,2,4,,,,,,,,,
7814592,243377,2,0,,,,,,,,,
242892,6409670,6,4,,,,,,,,,
8740544,5878192,1,0,,,,,,,,,
4862976,1914248,6,0,,,,,,,,,
5778860,1203227,3,4,,,,,,,,,
9538552,4546806,2,0,,,,,,,,,
5362784,3469507,0,0,,,,,,,,,
595508,4286400,4,4,,,,,,,,,
2656208,7554902,2,0,,,,,,,,,
6237060,6767890,4,4,,,,,,,,,
7858716,4671633,5,4,,,,,,,,,
1501392,8244128,4,0,,,,,,,,,
6098132,5431658,5,4,,,,,,,,,
5476576,6492956,0,0,,,,,,,,,
9840516,4188586,0,4,,,,,,,,,
3701004,3494946,6,4,,,,,,,,,
244232,3450853,2,0,,,,,,,,,
3422892,1392943,4,4,,,,,,,,,
1112392,260429,1,0,,,,,,,,,
6920548,8312815,5,4,,,,,,,,,
5965248,3128186,2,0,,,,,,,,,
4750900,8629736,0,4,,,,,,,,,
3296692,7057964,0,4,,,,,,,,,
4207368,8568891,4,0,,,,,,,,,
8206368,1181033,2,0,,,,,,,,,
5327128,3924681,2,0,,,,,,,,,
9698528,6983579,0,0,,,,,,,,,
8268500,7689743,2,4,,,,,,,,,
4309292,6120244,1,4,,,,,,,,,
4944396,6976519,2,4,,,,,,,,,
5106676,7971175,1,4,,,,,,,,,
5379592,3165168,1,0,,,,,,,,,
1342676,2027976,6,4,,,,,,,,,
3740532,5374760,5,4,,,,,,,,,
7189180,905566,5,4,,,,,,,,,
4615712,1442405,3,0,,,,,,,,,
9174812,1363338,3,4,,,,,,,,,
7310788,980431,2,4,,,,,,,,,
6438988,214665,3,4,,,,,,,,,
4695076,2550797,1,4,,,,,,,,,
6177564,8400205,1,4,,,,,,,,,
7829012,8145678,2,4,,,,,,,,,
5282036,5238509,4,4,,,,,,,,,
2256836,8320525,1,4,,,,,,,,,
1650752,9906065,5,0,,,,,,,,,
6736936,8848715,3,0,,,,,,,,,
3310800,6726892,3,0,,,,,,,,,
477028,5121210,6,4,,,,,,,,,
8709168,9647465,6,0,,,,,,,,,
1891104,3954390,5,0,,,,,,,,,
7047772,6063875,4,4,,,,,,,,,
4624696,8938853,6,0,,,,,,,,,
814424,5877365,2,0,,,,,,,,,
9152952,7614025,4,0,,,,,,,,,
2421512,1892036,2,0,,,,,,,,,
4094648,4041046,5,0,,,,,,,,,
4352136,3180844,5,0,,,,,,,,,
7074936,1075273,1,0,,,,,,,,,
4219560,9912578,2,0,,,,,,,,,
9189612,1182588,5,4,,,,,,,,,
5944464,7698592,1,0,,,,,,,,,
9181056,8905539,3,0,,,,,,,,,
7070944,9062144,6,0,,,,,,,,,
8275240,4931993,1,0,,,,,,,,,
2716880,3294019,5,0,,,,,,,,,
3975056,5293258,1,0,,,,,,,,,
426048,3571982,0,0,,,,,,,,,
307368,270585,5,0,,,,,,,,,
9682332,4212267,2,4,,,,,,,,,
3834372,2285333,3,4,,,,,,,,,
2015084,124399,1,4,,,,,,,,,
2271052,4899197,0,4,,,,,,,,,
5180876,9978978,1,4,,,,,,,,,
2000204,7769151,3,4,,,,,,,,,
8571188,8855506,3,4,,,,,,,,,
14312,4031473,4,0,,,,,,,,,
6687544,8968137,3,0,,,,,,,,,
8487900,9058968,1,4,,,,,,,,,
4310244,2612254,1,4,,,,,,,,,
1080600,480400,3,0,,,,,,,,,
3360440,2219086,6,0,,,,,,,,,
313128,1432276,4,0,,,,,,,,,
5883016,9094810,6,0,,,,,,,,,
9211948,583832,4,4,,,,,,,,,
5846116,141464,3,4,,,,,,,,,
605916,883713,3,4,,,,,,,,,
9039432,4791682,3,0,,,,,,,,,
2062688,9358467,5,0,,,,,,,,,
7526808,1452940,2,0,,,,,,,,,
790460,4727423,6,4,,,,,,,,,
2728996,6430374,4,4,,,,,,,,,
8146656,6340514,0,0,,,,,,,,,
8522636,6175760,3,4,,,,,,,,,
6886524,7595269,1,4,,,,,,,,,
2933872,6506466,4,0,,,,,,,,,
9161708,4340385,3,4,,,,,,,,,
2252380,505803,4,4,,,,,,,,,
3254052,1732765,4,4,,,,,,,,,
9961504,1731772,0,0,,,,,,,,,
9514792,4540332,0,0,,,,,,,,,
425628,895564,0,4,,,,,,,,,
8795436,7521046,6,4,,,,,,,,,
9883168,980354,1,0,,,,,,,,,
9751684,1474961,5,4,,,,,,,,,
8591192,3501525,1,0,,,,,,,,,
6344,2721834,2,0,,,,,,,,,
1362544,8542449,1,0,,,,,,,,,
2158908,844161,3,4,,,,,,,,,
4101236,958705,6,4,,,,,,,,,
3523520,2700439,0,0,,,,,,,,,
5456692,2785335,3,4,,,,,,,,,
3499044,7055466,3,4,,,,,,,,,
198664,8622554,4,0,,,,,,,,,
1481348,9591084,1,4,,,,,,,,,
6622316,5958519,1,4,,,,,,,,,
4632800,1493149,4,0,,,,,,,,,
528944,690572,3,0,,,,,,,,,
7298836,7557056,6,4,,,,,,,,,
2177056,7186888,0,0,,,,,,,,,
314692,5612206,0,4,,,,,,,,,
1655860,3787950,3,4,,,,,,,,,
1831304,5372242,6,0,,,,,,,,,
391700,685545,1,4,,,,,,,,,
458656,2315587,2,0,,,,,,,,,
8420440,3946460,0,0,,,,,,,,,
512000,7035123,6,0,,,,,,,,,
2518812,6579606,2,4,,,,,,,,,
9778700,7022606,1,4,,,,,,,,,
3672528,9152910,6,0,,,,,,,,,
7938552,4689508,6,0,,,,,,,,,
2339208,7264303,4,0,,,,,,,,,
643960,4133215,2,0,,,,,,,,,
5552388,1788735,2,4,,,,,,,,,
7870304,3852176,1,0,,,,,,,,,
3626036,6662634,1,4,,,,,,,,,
3384096,6271889,2,0,,,,,,,,,
6353240,7016290,5,0,,,,,,,,,
9050300,8648068,0,4,,,,,,,,,
2353320,9766309,4,0,,,,,,,,,
1351720,8171386,6,0,,,,,,,,,
7001560,5571740,6,0,,,,,,,,,
62520,3488345,3,0,,,,,,,,,
1669508,1569645,1,4,,,,,,,,,
5049244,2672451,4,4,,,,,,,,,
9686200,8047257,6,0,,,,,,,,,
1192872,5236883,2,0,,,,,,,,,
9686536,8807776,6,0,,,,,,,,,
6475884,6810689,2,4,,,,,,,,,
104728,7758389,1,0,,,,,,,,,
6078496,3474226,4,0,,,,,,,,,
7618140,872361,5,4,,,,,,,,,
9453052,4172764,0,4,,,,,,,,,
4558652,7176240,0,4,,,,,,,,,
3725008,2544153,0,0,,,,,,,,,
742264,6463267,5,0,,,,,,,,,
710488,6316987,2,0,,,,,,,,,
6017344,9261546,4,0,,,,,,,,,
664888,1320301,0,0,,,,,,,,,
5399968,1706058,0,0,,,,,,,,,
5931824,3102447,3,0,,,,,,,,,
9969220,2078219,2,4,,,,,,,,,
9176604,2630649,3,4,,,,,,,,,
5624756,804512,4,4,,,,,,,,,
9181764,3765105,4,4,,,,,,,,,
6351512,3862291,6,0,,,,,,,,,
5894232,8480858,1,0,,,,,,,,,
7663232,3175909,3,0,,,,,,,,,
8073948,9255425,1,4,,,,,,,,,
5050972,3446849,3,4,,,,,,,,,
708720,1646433,5,0,,,,,,,,,
1726312,6990260,0,0,,,,,,,,,
2916228,2829984,0,4,,,,,,,,,
3140316,3650440,4,4,,,,,,,,,
7216756,6158105,1,4,,,,,,,,,
6194452,5331315,5,4,,,,,,,,,
2792464,8496244,3,0,,,,,,,,,
6634920,1319650,5,0,,,,,,,,,
4521476,472577,1,4,,,,,,,,,
1502112,779889,3,0,,,,,,,,,
389752,3250320,6,0,,,,,,,,,
1927684,2258466,3,4,,,,,,,,,
9551032,766542,1,0,,,,,,,,,
2484900,2537996,5,4,,,,,,,,,
2606864,8305912,1,0,,,,,,,,,
2429688,2102287,2,0,,,,,,,,,
6294508,3120904,3,4,,,,,,,,,
7756512,7142412,1,0,,,,,,,,,
7665360,7870543,3,0,,,,,,,,,
5313176,1387310,1,0,,,,,,,,,
3297792,9246353,1,0,,,,,,,,,
5773660,465277,4,4,,,,,,,,,
5006744,264594,1,0,,,,,,,,,
8292168,761390,3,0,,,,,,,,,
4983912,6493784,3,0,,,,,,,,,
7178540,7701435,5,4,,,,,,,,,
2915356,785115,3,4,,,,,,,,,
7024124,1703942,2,4,,,,,,,,,
6698388,2494725,4,4,,,,,,,,,
9924024,4023167,5,0,,,,,,,,,
6609572,2770663,4,4,,,,,,,,,
7949528,5556542,6,0,,,,,,,,,
1805568,7374742,2,0,,,,,,,,,
2018776,8876765,4,0,,,,,,,,,
2066076,1817029,5,4,,,,,,,,,
8339428,7763028,6,4,,,,,,,,,
266424,2182722,4,0,,,,,,,,,
1396996,3409451,6,4,,,,,,,,,
4070984,1717742,1,0,,,,,,,,,
5363960,1552615,0,0,,,,,,,,,
4890360,8388653,6,0,,,,,,,,,
4362272,4709911,5,0,,,,,,,,,
721956,9062289,4,4,,,,,,,,,
9161972,5822677,1,4,,,,,,,,,
3794976,105374,3,0,,,,,,,,,
4665096,5563784,2,0,,,,,,,,,
9073724,9666895,2,4,,,,,,,,,
8755064,237114,3,0,,,,,,,,,
8662988,7733141,5,4,,,,,,,,,
7684116,4050777,6,4,,,,,,,,,
6711308,2582774,2,4,,,,,,,,,
4374228,4441412,5,4,,,,,,,,,
816576,4101521,5,0,,,,,,,,,
7218052,2810878,2,4,,,,,,,,,
6070764,6711952,0,4,,,,,,,,,
9496088,1424115,0,0,,,,,,,,,
4066160,2915701,0,0,,,,,,,,,
174532,4641909,1,4,,,,,,,,,
137276,243297,6,4,,,,,,,,,
3502036,3844868,6,4,,,,,,,,,
8108312,1884786,2,0,,,,,,,,,
7257820,3388492,3,4,,,,,,,,,
8715640,7539125,3,0,,,,,,,,,
7877108,819824,1,4,,,,,,,,,
8071836,6219524,3,4,,,,,,,,,
2732700,2050812,5,4,,,,,,,,,
4075948,3436614,2,4,,,,,,,,,
8638420,2983125,0,4,,,,,,,,,
5201096,5858125,5,0,,,,,,,,,
257420,7319697,2,4,,,,,,,,,
4668256,7205051,5,0,,,,,,,,,
2050196,4910851,1,4,,,,,,,,,
7266552,9557687,6,0,,,,,,,,,
2606244,2246184,4,4,,,,,,,,,
8631204,3457146,1,4,,,,,,,,,
7487660,6548652,5,4,,,,,,,,,
5476828,421747,0,4,,,,,,,,,
9094272,9927021,5,0,,,,,,,,,
2241064,6044013,0,0,,,,,,,,,
3657716,8263416,6,4,,,,,,,,,
6218568,4019732,6,0,,,,,,,,,
1295988,2423541,1,4,,,,,,,,,
8595536,7356365,5,0,,,,,,,,,
9611180,7659052,5,4,,,,,,,,,
678604,2598366,3,4,,,,,,,,,
389332,7199505,6,4,,,,,,,,,
3088292,5236012,4,4,,,,,,,,,
6759840,5822814,3,0,,,,,,,,,
372172,9390751,3,4,,,,,,,,,
676368,2598817,0,0,,,,,,,,,
8916336,8029914,2,0,,,,,,,,,
1901076,9564034,2,4,,,,,,,,,
4497504,4553111,4,0,,,,,,,,,
2057020,7546709,0,4,,,,,,,,,
3606608,39425,5,0,,,,,,,,,
1733748,8565475,2,4,,,,,,,,,
6542664,3211593,2,0,,,,,,,,,
2206856,6041230,1,0,,,,,,,,,
1408708,6799714,0,4,,,,,,,,,
1450692,9217666,5,4,,,,,,,,,
9563492,2795955,1,4,,,,,,,,,
2426960,6936835,4,0,,,,,,,,,
4196892,2029657,0,4,,,,,,,,,
6865692,9375548,1,4,,,,,,,,,
524188,1415261,0,4,,,,,,,,,
2438340,5449019,2,4,,,,,,,,,
5164016,2576911,4,0,,,,,,,,,
5160576,375788,1,0,,,,,,,,,
5218584,4833488,0,0,,,,,,,,,
9992952,9498699,4,0,,,,,,,,,
7641232,2559640,4,0,,,,,,,,,
6833012,8366651,4,4,,,,,,,,,
9186820,2460362,6,4,,,,,,,,,
1907884,2030055,6,4,,,,,,,,,
8114652,1179391,0,4,,,,,,,,,
6107524,9091678,3,4,,,,,,,,,
5039136,1231008,4,0,,,,,,,,,
6442172,7134479,2,4,,,,,,,,,
8850988,9309667,6,4,,,,,,,,,
9741728,4804654,3,0,,,,,,,,,
113428,5312050,0,4,,,,,,,,,
1282164,2414500,2,4,,,,,,,,,
3053940,4785542,1,4,,,,,,,,,
3247924,1066513,1,4,,,,,,,,,
255268,5505871,6,4,,,,,,,,,
3091380,1213672,5,4,,,,,,,,,
2267272,5961278,0,0,,,,,,,,,
7253392,4912754,6,0,,,,,,,,,
3811708,7232333,5,4,,,,,,,,,
461084,1723482,1,4,,,,,,,,,
3479592,4765194,4,0,,,,,,,,,
948380,6820110,6,4,,,,,,,,,
2016316,3304455,1,4,,,,,,,,,
7866976,1749671,5,0,,,,,,,,,
2269864,9401770,2,0,,,,,,,,,
537128,1922992,4,0,,,,,,,,,
8083584,4077222,5,0,,,,,,,,,
2724368,9677574,3,0,,,,,,,,,
9176912,8405355,3,0,,,,,,,,,
8765260,8292568,0,4,,,,,,,,,
3223260,5993969,5,4,,,,,,,,,
1909412,6839531,1,4,,,,,,,,,
7581648,7478301,4,0,,,,,,,,,
1207252,3680689,4,4,,,,,,,,,
4217496,5600181,3,0,,,,,,,,,
2320124,9235476,2,4,,,,,,,,,
5523800,1750401,2,0,,,,,,,,,
3555612,9916394,4,4,,,,,,,,,
1324860,3384353,5,4,,,,,,,,,
2460116,4340688,1,4,,,,,,,,,
3836644,5892345,0,4,,,,,,,,,
2961652,4942796,1,4,,,,,,,,,
7825168,2759942,1,0,,,,,,,,,
5664276,1905302,2,4,,,,,,,,,
7310004,6603925,2,4,,,,,,,,,
5136320,7658235,0,0,,,,,,,,,
1399912,7608603,3,0,,,,,,,,,
8009508,2776110,3,4,,,,,,,,,
4461068,7749830,3,4,,,,,,,,,
354552,7541340,2,0,,,,,,,,,
2096748,8528664,3,4,,,,,,,,,
665628,7519840,5,4,,,,,,,,,
3639336,3366266,1,0,,,,,,,,,
3885636,2019346,6,4,,,,,,,,,
7814548,188934,0,4,,,,,,,,,
7521244,2162064,3,4,,,,,,,,,
9947356,8209237,6,4,,,,,,,,,
1646000,6713238,6,0,,,,,,,,,
6737816,5262527,1,0,,,,,,,,,
8044244,4966868,5,4,,,,,,,,,
5834980,6516580,4,4,,,,,,,,,
4777052,2507986,0,4,,,,,,,,,
9400288,4652259,2,0,,,,,,,,,
2646776,8015536,6,0,,,,,,,,,
396484,7659093,4,4,,,,,,,,,
1699144,7617480,6,0,,,,,,,,,
9006460,4372947,1,4,,,,,,,,,
8171928,4268459,2,0,,,,,,,,,
3331984,5374618,5,0,,,,,,,,,
2621384,6180862,3,0,,,,,,,,,
3919212,189843,3,4,,,,,,,,,
4188484,33164,6,4,,,,,,,,,
2204092,335144,2,4,,,,,,,,,
705240,4371328,4,0,,,,,,,,,
272620,6743071,5,4,,,,,,,,,
6013860,387872,6,4,,,,,,,,,
8621384,6450312,2,0,,,,,,,,,
4815276,4307247,4,4,,,,,,,,,
9650208,150667,1,0,,,,,,,,,
6742072,8254084,1,0,,,,,,,,,
5379384,9717200,3,0,,,,,,,,,
2084076,621767,1,4,,,,,,,,,
9319620,4067194,2,4,,,,,,,,,
2832484,428339,4,4,,,,,,,,,
7086964,9288132,3,4,,,,,,,,,
4274568,8517669,4,0,,,,,,,,,
2832084,421013,3,4,,,,,,,,,
3700008,3945561,4,0,,,,,,,,,
1136772,5305394,0,4,,,,,,,,,
7862264,7301662,4,0,,,,,,,,,
3802336,5834800,6,0,,,,,,,,,
3939688,5364728,4,0,,,,,,,,,
8114724,9605329,2,4,,,,,,,,,
5467288,9616889,1,0,,,,,,,,,
822908,2722135,2,4,,,,,,,,,
1691620,8838190,0,4,,,,,,,,,
9855656,659170,6,0,,,,,,,,,
7930392,5018438,1,0,,,,,,,,,
6642808,6937044,4,0,,,,,,,,,
2408432,7085902,5,0,,,,,,,,,
323808,2107453,2,0,,,,,,,,,
5782016,3248411,2,0,,,,,,,,,
8866936,8664565,1,0,,,,,,,,,
3569984,6004757,5,0,,,,,,,,,
3356284,4335797,1,4,,,,,,,,,
5475652,4481836,0,4,,,,,,,,,
8880264,8460959,1,0,,,,,,,,,
7876624,9259846,0,0,,,,,,,,,
155744,578622,1,0,,,,,,,,,
897040,2425357,4,0,,,,,,,,,
2964484,5051184,5,4,,,,,,,,,
48236,6865395,6,4,,,,,,,,,
211060,5058771,3,4,,,,,,,,,
298152,3858591,1,0,,,,,,,,,
944308,4195195,1,4,,,,,,,,,
5232568,6550810,5,0,,,,,,,,,
1690548,1297167,6,4,,,,,,,,,
3463828,2844741,4,4,,,,,,,,,
5287040,1947999,3,0,,,,,,,,,
716600,1894977,3,0,,,,,,,,,
6035304,9462264,2,0,,,,,,,,,
1639700,2548368,6,4,,,,,,,,,
9745780,2000882,2,4,,,,,,,,,
7683960,8501307,4,0,,,,,,,,,
6649088,885614,5,0,,,,,,,,,
5974600,3119924,2,0,,,,,,,,,
1027152,9497944,0,0,,,,,,,,,
6624404,6156295,3,4,,,,,,,,,
568316,6589167,0,4,,,,,,,,,
9836840,3051280,6,0,,,,,,,,,
220208,9427176,2,0,,,,,,,,,
581560,3198558,0,0,,,,,,,,,
9112824,8190772,0,0,,,,,,,,,
2547756,695955,1,4,,,,,,,,,
2963852,300557,3,4,,,,,,,,,
721004,9334355,4,4,,,,,,,,,
106180,9629340,4,4,,,,,,,,,
2541648,6052571,4,0,,,,,,,,,
3796008,2499379,6,0,,,,,,,,,
1994088,7934929,5,0,,,,,,,,,
6965164,3675194,3,4,,,,,,,,,
7218468,7541271,5,4,,,,,,,,,
4666532,7838367,3,4,,,,,,,,,
7540508,858469,3,4,,,,,,,,,
334856,6450781,4,0,,,,,,,,,
2502128,2681668,6,0,,,,,,,,,
9161924,638484,2,4,,,,,,,,,
5175324,5634692,0,4,,,,,,,,,
8858588,7433412,4,4,,,,,,,,,
8693756,834157,1,4,,,,,,,,,
8952412,8868122,0,4,,,,,,,,,
2260420,6869838,1,4,,,,,,,,,
7539420,6784367,0,4,,,,,,,,,
3725976,8031444,2,0,,,,,,,,,
7589164,3626596,2,4,,,,,,,,,
4355032,9456422,3,0,,,,,,,,,
1266136,8562810,4,0,,,,,,,,,
7523788,9880648,6,4,,,,,,,,,
4779192,8284148,5,0,,,,,,,,,
7407220,7490360,2,4,,,,,,,,,
739908,2206449,1,4,,,,,,,,,
182560,7211865,0,0,,,,,,,,,
7911872,2838232,3,0,,,,,,,,,
9706360,5175497,6,0,,,,,,,,,
6845848,8181814,2,0,,,,,,,,,
6043752,8737199,1,0,,,,,,,,,
1368640,7919427,0,0,,,,,,,,,
8647972,5371554,4,4,,,,,,,,,
4625700,3085191,2,4,,,,,,,,,
8886860,4418473,3,4,,,,,,,,,
5587796,550173,4,4,,,,,,,,,
5130376,581264,6,0,,,,,,,,,
513024,2065906,1,0,,,,,,,,,
3503580,7416070,3,4,,,,,,,,,
3769772,9739621,6,4,,,,,,,,,
4864072,1287285,3,0,,,,,,,,,
7996992,2736085,3,0,,,,,,,,,
7221324,1728108,5,4,,,,,,,,,
3301368,8539817,0,0,,,,,,,,,
7424984,9513833,0,0,,,,,,,,,
9794664,1291369,5,0,,,,,,,,,
3313172,5096680,2,4,,,,,,,,,
5899664,7586945,1,0,,,,,,,,,
4228360,5236982,3,0,,,,,,,,,
9416668,2789262,2,4,,,,,,,,,
2563336,1955826,6,0,,,,,,,,,
4936920,2559636,2,0,,,,,,,,,
6647472,4597089,6,0,,,,,,,,,
3706216,8807642,3,0,,,,,,,,,
5307380,4028704,1,4,,,,,,,,,
1648200,7460671,1,0,,,,,,,,,
9748052,711760,6,4,,,,,,,,,
3449252,2814986,2,4,,,,,,,,,
803168,398524,2,0,,,,,,,,,
2733088,2586000,1,0,,,,,,,,,
4322276,5102870,0,4,,,,,,,,,
2117436,7253642,6,4,,,,,,,,,
215636,9519418,1,4,,,,,,,,,
4548896,6943772,2,0,,,,,,,,,
1070880,6808512,6,0,,,,,,,,,
3074688,7707662,1,0,,,,,,,,,
362888,8923357,1,0,,,,,,,,,
6282292,6584868,2,4,,,,,,,,,
4702128,218749,4,0,,,,,,,,,
5284624,5320528,2,0,,,,,,,,,
7359224,7114323,5,0,,,,,,,,,
289732,3192756,2,4,,,,,,,,,
5719712,4987100,5,0,,,,,,,,,
1440568,8865769,3,0,,,,,,,,,
7804692,2691810,0,4,,,,,,,,,
6275020,9690420,3,4,,,,,,,,,
4487988,5956206,1,4,,,,,,,,,
3917120,7837583,4,0,,,,,,,,,
2891768,423937,5,0,,,,,,,,,
2910724,7018210,5,4,,,,,,,,,
9859772,9793746,6,4,,,,,,,,,
9554588,7074570,1,4,,,,,,,,,
8861860,3610517,0,4,,,,,,,,,
7560372,5095269,1,4,,,,,,,,,
4221848,4920679,1,0,,,,,,,,,
9523868,3475671,4,4,,,,,,,,,
7644372,4422876,1,4,,,,,,,,,
2316400,1514496,2,0,,,,,,,,,
733032,9391581,6,0,,,,,,,,,
2676184,936177,0,0,,,,,,,,,
7525216,9199811,6,0,,,,,,,,,
2655068,7318334,3,4,,,,,,,,,
6360820,8971910,4,4,,,,,,,,,
1067356,2965480,3,4,,,,,,,,,
8117472,9147373,6,0,,,,,,,,,
6291496,1368907,1,0,,,,,,,,,
9507580,5159429,5,4,,,,,,,,,
5783592,1949042,3,0,,,,,,,,,
5962648,4566761,6,0,,,,,,,,,
6399492,2084519,1,4,,,,,,,,,
223284,7357536,5,4,,,,,,,,,
6895912,6929715,2,0,,,,,,,,,
9578912,5843426,0,0,,,,,,,,,
4907452,9653414,4,4,,,,,,,,,
4194972,6561419,5,4,,,,,,,,,
8753400,5816374,5,0,,,,,,,,,
8049124,7136312,6,4,,,,,,,,,
2352036,4070532,1,4,,,,,,,,,
4024568,2514276,2,0,,,,,,,,,
3481436,7479611,0,4,,,,,,,,,
9944120,4439106,4,0,,,,,,,,,
6246936,5521879,3,0,,,,,,,,,
4964336,5944209,6,0,,,,,,,,,
868856,720099,2,0,,,,,,,,,
9881012,7526523,1,4,,,,,,,,,
513332,5530785,1,4,,,,,,,,,
2042520,7005122,4,0,,,,,,,,,
7338152,1870261,3,0,,,,,,,,,
704300,7774482,2,4,,,,,,,,,
4063108,3323265,0,4,,,,,,,,,
4003208,3132954,6,0,,,,,,,,,
477160,6737774,5,0,,,,,,,,,
2641424,2399357,2,0,,,,,,,,,
3179292,9706500,4,4,,,,,,,,,
8386036,3097571,1,4,,,,,,,,,
1742176,1904127,2,0,,,,,,,,,
3458612,226397,3,4,,,,,,,,,
3158696,5715461,2,0,,,,,,,,,
4320604,946379,1,4,,,,,,,,,
2032684,8031169,3,4,,,,,,,,,
8353736,3974602,6,0,,,,,,,,,
1004056,5114177,4,0,,,,,,,,,
8735928,4300309,5,0,,,,,,,,,
3972468,9895911,3,4,,,,,,,,,
9134636,4904543,0,4,,,,,,,,,
7104324,624695,3,4,,,,,,,,,
2872196,4125882,5,4,,,,,,,,,
5960708,3683585,5,4,,,,,,,,,
6272860,1367648,6,4,,,,,,,,,
3360832,7465354,6,0,,,,,,,,,
3554400,5572946,3,0,,,,,,,,,
4365732,9186225,0,4,,,,,,,,,
6012584,5001964,4,0,,,,,,,,,
3244836,3911696,0,4,,,,,,,,,
1580100,7256805,4,4,,,,,,,,,
7367288,341336,5,0,,,,,,,,,
6729864,2375865,1,0,,,,,,,,,
9023516,1125366,5,4,,,,,,,,,
5222228,3204745,4,4,,,,,,,,,
5183452,3450879,1,4,,,,,,,,,
6979504,7169747,0,0,,,,,,,,,
6572196,1725022,1,4,,,,,,,,,
8040460,3530615,1,4,,,,,,,,,
6488052,6853348,4,4,,,,,,,,,
7132500,6493445,4,4,,,,,,,,,
3481332,8815947,1,4,,,,,,,,,
6444224,8825286,3,0,,,,,,,,,
5066652,3892656,3,4,,,,,,,,,
4285384,2550684,5,0,,,,,,,,,
2070228,9257285,6,4,,,,,,,,,
1922936,5846014,1,0,,,,,,,,,
4100040,5734292,0,0,,,,,,,,,
9431064,8665692,6,0,,,,,,,,,
1312912,2741296,6,0,,,,,,,,,
2879900,3815202,2,4,,,,,,,,,
695216,1718550,4,0,,,,,,,,,
3751284,4176818,5,4,,,,,,,,,
7488616,5385346,2,0,,,,,,,,,
2385076,4066521,1,4,,,,,,,,,
87896,4893746,4,0,,,,,,,,,
6598740,1497746,1,4,,,,,,,,,
2984672,1398519,5,0,,,,,,,,,
5311964,565773,0,4,,,,,,,,,
3548532,5466580,1,4,,,,,,,,,
695108,8687340,1,4,,,,,,,,,
1698376,7534864,1,0,,,,,,,,,
1254776,9634970,5,0,,,,,,,,,
9116460,8412600,3,4,,,,,,,,,
4700996,7440285,6,4,,,,,,,,,
9344992,4438239,6,0,,,,,,,,,
6216048,8733408,6,0,,,,,,,,,
9748696,3698672,6,0,,,,,,,,,
8299640,7748934,6,0,,,,,,,,,
7231988,9071657,1,4,,,,,,,,,
7702728,6905579,5,0,,,,,,,,,
382524,6402154,2,4,,,,,,,,,
3684708,8075783,6,4,,,,,,,,,
9103756,2857483,4,4,,,,,,,,,
2539212,8287521,4,4,,,,,,,,,
6032504,9808415,2,0,,,,,,,,,
1687236,688996,5,4,,,,,,,,,
4140408,9326069,6,0,,,,,,,,,
2329076,6782837,1,4,,,,,,,,,
5316972,581313,3,4,,,,,,,,,
7476272,6746359,6,0,,,,,,,,,
